"","x"
"infancia",12
"inferior",12
"innovación",12
"integrará",12
"inteligencia",12
"interna",12
"inversion",12
"junio",12
"llamado",12
"madr",12
"manifestacion",12
"manual",12
"materializar",12
"mediana",12
"médico",12
"mensual",12
"modificación",12
"multidimension",12
"nombramiento",12
"nutricion",12
"obsta",12
"obtengan",12
"orientar",12
"parámetro",12
"participarán",12
"peligroso",12
"periódicament",12
"permanezca",12
"presentada",12
"presentars",12
"prestación",12
"presupuest",12
"priorizará",12
"priorizarán",12
"prisión",12
"recibida",12
"reglamentación",12
"resocialización",12
"restaurativa",12
"restriccion",12
"reubicación",12
"saneamiento",12
"segunda",12
"sub",12
"suplent",12
"temática",12
"temático",12
"trabajan",12
"tradicion",12
"tramitarán",12
"ubican",12
"vayan",12
"verdadera",12
"verificada",12
"viabilidad",12
"abrir",11
"accident",11
"acerca",11
"acopio",11
"acreditado",11
"acumular",11
"afectan",11
"ánimo",11
"antecedent",11
"anteriorment",11
"antioquia",11
"apelación",11
"aplica",11
"aprobada",11
"apropiación",11
"asegurando",11
"aunqu",11
"brindará",11
"brinden",11
"buscan",11
"capit",11
"carcelario",11
"certificar",11
"cómo",11
"confiabl",11
"congestión",11
"considerará",11
"contemplar",11
"contrastar",11
"convergencia",11
"convocatoria",11
"corresponden",11
"corresponsabilidad",11
"creada",11
"dado",11
"deba",11
"deban",11
"defin",11
"delegación",11
"descongestión",11
"designen",11
"desplegada",11
"diciembr",11
"directivo",11
"ejecutada",11
"eleccion",11
"élite",11
"encadenamiento",11
"enjuiciamiento",11
"entendimiento",11
"entregará",11
"erradicar",11
"escala",11
"estipulado",11
"éstos",11
"estrechament",11
"excepción",11
"exhaustiva",11
"expectativa",11
"faciliten",11
"feder",11
"genera",11
"historia",11
"horario",11
"ideológica",11
"implementa",11
"impun",11
"indicada",11
"inicialment",11
"intervinient",11
"investigu",11
"lgtbi",11
"llegada",11
"mapa",11
"máxima",11
"monto",11
"moral",11
"normal",11
"observancia",11
"padr",11
"participant",11
"pauta",11
"porta",11
"precio",11
"principalment",11
"proces",11
"produzca",11
"pronta",11
"queden",11
"realic",11
"recib",11
"recolectar",11
"renunciar",11
"respetarán",11
"reto",11
"seguro",11
"simétrico",11
"socioeconómica",11
"solicita",11
"suizo",11
"tramitará",11
"trazabl",11
"tripartita",11
"univers",11
"utc",11
"vision",11
"vital",11
"aceptar",10
"adicion",10
"adoptan",10
"agregado",10
"agrupacion",10
"alianza",10
"ancho",10
"anual",10
"aportando",10
"apoy",10
"asumirá",10
"atribuir",10
"autor",10
"autorización",10
"borrador",10
"bueno",10
"capitulo",10
"categoría",10
"celac",10
"colaborar",10
"colectivament",10
"comet",10
"completo",10
"concederá",10
"conociendo",10
"consagrado",10
"constituido",10
"constituir",10
"consultar",10
"contacto",10
"continuo",10
"convencion",10
"coordinado",10
"corporacion",10
"cumpla",10
"darán",10
"decreto",10
"dejar",10
"delimitación",10
"describen",10
"desplegar",10
"detall",10
"dirigido",10
"elaborarán",10
"encuentro",10
"entenderá",10
"especificidad",10
"evacuación",10
"exim",10
"expertosa",10
"explotación",10
"falsa",10
"finalizado",10
"fluvial",10
"funcionar",10
"gestant",10
"global",10
"hacers",10
"independientement",10
"infantil",10
"inmateri",10
"inscribir",10
"iur",10
"legítima",10
"llegado",10
"llevar",10
"logrado",10
"lucro",10
"medicamento",10
"método",10
"mile",10
"monitorea",10
"motivada",10
"notabl",10
"observarán",10
"obtención",10
"óptimo",10
"otorgado",10
"otorgarán",10
"pasado",10
"pasivo",10
"peligrosa",10
"presenta",10
"prioritariament",10
"probatorio",10
"radio",10
"reconozca",10
"resiembra",10
"respondan",10
"restauración",10
"resuelta",10
"reúnan",10
"semilla",10
"sola",10
"sujeta",10
"suministrada",10
"sustituto",10
"tamaño",10
"tecnológico",10
"televisión",10
"transvers",10
"trasladada",10
"universalidad",10
"verificacion",10
"verificador",10
"vial",10
"victimizado",10
"abajo",9
"abandonada",9
"abandonar",9
"académica",9
"accesoria",9
"acogers",9
"acompañen",9
"adelantarán",9
"afectacion",9
"afianzar",9
"agilizar",9
"agregar",9
"agropecuario",9
"agruparán",9
"ajustar",9
"allí",9
"altament",9
"ambientalment",9
"amicus",9
"ampliada",9
"ampliament",9
"anualment",9
"apartada",9
"apelacion",9
"apliquen",9
"aportado",9
"asistido",9
"asociación",9
"asumido",9
"asumir",9
"atribuida",9
"baldío",9
"basa",9
"bosqu",9
"cadáver",9
"caleta",9
"capital",9
"caracterización",9
"caracterizar",9
"cauca",9
"cicr",9
"científica",9
"coca",9
"coincidan",9
"colisión",9
"comerciant",9
"compartido",9
"complementario",9
"compulsa",9
"conciern",9
"conduzcan",9
"conscient",9
"considerar",9
"consistirá",9
"consonancia",9
"consumen",9
"conten",9
"contraloría",9
"convocará",9
"corresponderá",9
"crítica",9
"cualitativament",9
"cultivar",9
"curia",9
"custodia",9
"dame",9
"débil",9
"decidan",9
"declarar",9
"delimitada",9
"delinquir",9
"deport",9
"desarrollarán",9
"desempeñan",9
"destinación",9
"discutirán",9
"diseñarán",9
"educativo",9
"efectúa",9
"efectuars",9
"ejerzan",9
"eléctrica",9
"enriquec",9
"ent",9
"especialización",9
"estructuración",9
"ética",9
"exhaustivo",9
"exiliado",9
"exploratorio",9
"expresa",9
"femenina",9
"finaliza",9
"financiera",9
"foment",9
"formalizará",9
"formar",9
"foro",9
"frecuencia",9
"funcionará",9
"ganadera",9
"ganadero",9
"gasto",9
"generado",9
"generen",9
"geográfico",9
"gestion",9
"grand",9
"identificando",9
"identifiqu",9
"ilegal",9
"impulsarán",9
"incentivar",9
"incremento",9
"informacion",9
"informado",9
"ingresen",9
"inherent",9
"intención",9
"intensificar",9
"invitado",9
"líderesa",9
"mantien",9
"mapeo",9
"medir",9
"mejora",9
"mes",9
"mientra",9
"mitigar",9
"moderna",9
"notr",9
"obstant",9
"ocultar",9
"ocupado",9
"oit",9
"operación",9
"opositor",9
"patron",9
"perdón",9
"periodista",9
"pertinencia",9
"peticion",9
"planificación",9
"planificar",9
"pnn",9
"podido",9
"pone",9
"poniendo",9
"positiva",9
"postulacion",9
"potencial",9
"potencialidad",9
"pretend",9
"preventivo",9
"problemática",9
"profesional",9
"protegida",9
"psico",9
"quedando",9
"quieran",9
"refieren",9
"regulación",9
"regular",9
"regularización",9
"reitera",9
"renta",9
"reparacion",9
"representatividad",9
"requerirá",9
"residirán",9
"restablecimiento",9
"resultar",9
"retributiva",9
"revisará",9
"salvaguarda",9
"sana",9
"secuenci",9
"secundaria",9
"sere",9
"simbólica",9
"sindicalista",9
"socioambient",9
"socioeconómico",9
"solicitando",9
"subsidiada",9
"suprema",9
"temprano",9
"tendencia",9
"tercio",9
"territorialidad",9
"tomada",9
"topografía",9
"transnacion",9
"tripartito",9
"tutela",9
"universitaria",9
"universo",9
"utilizar",9
"velará",9
"version",9
"vieron",9
"visto",9
"vocerosa",9
"acompañar",8
"acoplamiento",8
"actualment",8
"actuará",8
"acumulada",8
"adecuará",8
"agencia",8
"agricultura",8
"amba",8
"analiza",8
"anuncio",8
"aprovechar",8
"autoprotección",8
"autorizar",8
"baja",8
"berna",8
"bogotá",8
"call",8
"cambiar",8
"campesinado",8
"capacitado",8
"captura",8
"carecen",8
"carga",8
"célere",8
"clarament",8
"completa",8
"comprensión",8
"comunal",8
"confidencialidad",8
"conformar",8
"considera",8
"consideracion",8
"consigna",8
"construirá",8
"contienen",8
"contingencia",8
"contrario",8
"contrast",8
"contrato",8
"contribuyeron",8
"convenient",8
"credibilidad",8
"criminalidad",8
"debería",8
"decidirán",8
"deliberación",8
"deliberado",8
"desagregada",8
"desarrollado",8
"desplazado",8
"destinarlo",8
"diez",8
"difundir",8
"dirigir",8
"diseñado",8
"dispersa",8
"ejecut",8
"ejercida",8
"emit",8
"empleado",8
"encargo",8
"encuentr",8
"enunciado",8
"envía",8
"equipamiento",8
"escogido",8
"espíritu",8
"estereotipo",8
"etnia",8
"evitando",8
"excarcelada",8
"exigir",8
"exigírsel",8
"expertoa",8
"extranjera",8
"fiduciario",8
"formalment",8
"formulada",8
"fraud",8
"fuer",8
"fuert",8
"generan",8
"geo",8
"guardado",8
"imparci",8
"inalien",8
"inciso",8
"incrementar",8
"indebidament",8
"indica",8
"indiqu",8
"individuo",8
"inscripción",8
"integra",8
"integren",8
"intendencia",8
"interamericana",8
"junta",8
"justificada",8
"legislación",8
"lícito",8
"limitacion",8
"literal",8
"llevará",8
"mantienen",8
"mejoren",8
"munición",8
"neutralizar",8
"noviembr",8
"objetividad",8
"obligado",8
"obstaculizar",8
"opción",8
"oportunament",8
"órdene",8
"ordinario",8
"patrimonio",8
"penalment",8
"permitirá",8
"poblador",8
"policial",8
"preferencia",8
"pregunta",8
"presentando",8
"prima",8
"pro",8
"producen",8
"producido",8
"profesion",8
"prospectiva",8
"proveer",8
"públicament",8
"publicidad",8
"puerto",8
"quedan",8
"rango",8
"real",8
"recopilada",8
"recurrida",8
"referido",8
"regirán",8
"reino",8
"remisión",8
"renov",8
"reposición",8
"representan",8
"requerir",8
"resarcimiento",8
"respecta",8
"resuelva",8
"reúnen",8
"reunir",8
"reversar",8
"revisada",8
"romper",8
"saber",8
"sancionada",8
"seguir",8
"señal",8
"servir",8
"siguiendo",8
"similar",8
"solicitant",8
"supervisar",8
"surgir",8
"tendient",8
"tomando",8
"tramitar",8
"valorar",8
"versión",8
"volver",8
"vulnerado",8
"abuso",7
"acabar",7
"académico",7
"actuar",7
"adopt",7
"agravar",7
"algún",7
"alguno",7
"alimenticio",7
"almacenar",7
"aparición",7
"apartado",7
"aplican",7
"armonía",7
"arreglo",7
"artesan",7
"atenderán",7
"atienda",7
"atiendan",7
"automático",7
"brecha",7
"buscando",7
"candidatosa",7
"cautelar",7
"celebrar",7
"certificación",7
"chile",7
"coexistencia",7
"comedor",7
"comportamiento",7
"comunicará",7
"comunicarlo",7
"concluida",7
"concluir",7
"conclusión",7
"condenatoria",7
"confidenci",7
"conformará",7
"conlleva",7
"constitucionalidad",7
"construido",7
"contemplarán",7
"continuar",7
"continuarán",7
"correcta",7
"cumplido",7
"cumpliendo",7
"cumplimento",7
"dars",7
"declarado",7
"definitivament",7
"den",7
"descentralizada",7
"determina",7
"disciplina",7
"discriminatorio",7
"discutido",7
"dispongan",7
"ecológica",7
"eeuu",7
"efectú",7
"ejecuten",7
"ejercido",7
"ejerciendo",7
"emitirá",7
"empresari",7
"enviado",7
"específicament",7
"existen",7
"expedito",7
"explicación",7
"formato",7
"guerrilla",7
"incorporen",7
"individualment",7
"inescind",7
"inexplotación",7
"inmaterial",7
"inpec",7
"inserción",7
"iván",7
"jornada",7
"justa",7
"lactant",7
"llegaran",7
"lleguen",7
"llevarán",7
"mala",7
"modo",7
"muert",7
"nariño",7
"negociación",7
"negociador",7
"obr",7
"octubr",7
"onal",7
"ordenada",7
"otorgamiento",7
"partícip",7
"partida",7
"pedagógica",7
"perderán",7
"permanezcan",7
"pesar",7
"plebiscito",7
"presid",7
"presidencial",7
"procediendo",7
"procesada",7
"procesar",7
"proferido",7
"profundizar",7
"protegerá",7
"prudenci",7
"quedar",7
"ratificado",7
"reafirma",7
"recordando",7
"regularizar",7
"respectivament",7
"restant",7
"rom",7
"salen",7
"separado",7
"simpl",7
"solament",7
"soport",7
"sucesivo",7
"sujeción",7
"surgida",7
"tampoco",7
"tramiten",7
"varia",7
"venezuela",7
"veracidad",7
"victimizada",7
"votación",7
"acápit",6
"acercar",6
"acompañada",6
"acreditacion",6
"actualizar",6
"actuarán",6
"acumulación",6
"acusar",6
"adecuar",6
"adelantan",6
"administrar",6
"adopta",6
"adquirida",6
"aéreo",6
"afectando",6
"afectó",6
"afiliado",6
"ágile",6
"aislada",6
"alcanza",6
"alentar",6
"aliviar",6
"almacena",6
"amediero",6
"ampliará",6
"analfabetismo",6
"ancestralment",6
"anular",6
"apoyarán",6
"apreciación",6
"apreciar",6
"aprobará",6
"ara",6
"armonización",6
"articulars",6
"articulo",6
"asegura",6
"asegurará",6
"asentada",6
"asentamiento",6
"asignacion",6
"aspiramo",6
"asumiendo",6
"atendida",6
"atribuyan",6
"auditoría",6
"aumentar",6
"autónomo",6
"autosuficiencia",6
"banco",6
"bono",6
"brinda",6
"brindando",6
"cabal",6
"calendario",6
"calificarla",6
"canalizar",6
"cárcel",6
"carcelaria",6
"causada",6
"cedulación",6
"celebrarán",6
"cementerio",6
"chagüí",6
"choqu",6
"científico",6
"cinep",6
"coincida",6
"colindan",6
"columna",6
"cometieron",6
"comienzo",6
"comparecido",6
"compartida",6
"compartir",6
"comprend",6
"comprendido",6
"comprobación",6
"comprometamo",6
"comprometan",6
"concejo",6
"concernido",6
"concernient",6
"concertará",6
"concib",6
"conciliación",6
"concretar",6
"conculca",6
"condicionalidad",6
"conocido",6
"consecución",6
"considerars",6
"consolida",6
"consolidado",6
"constar",6
"constitucionalment",6
"construyen",6
"consumación",6
"contempl",6
"contemplan",6
"contextualizar",6
"continua",6
"convención",6
"convocada",6
"convocado",6
"cooperativismo",6
"coordinen",6
"costumbr",6
"cree",6
"creencia",6
"cruz",6
"cualificar",6
"cuatrien",6
"cubrir",6
"cuenten",6
"culturalment",6
"cumpl",6
"cumplirán",6
"declarant",6
"definan",6
"definirs",6
"dejado",6
"delegacion",6
"delictiva",6
"densidad",6
"depositaria",6
"derivan",6
"desarrollen",6
"desarticulación",6
"desconcentración",6
"design",6
"designadosa",6
"designarán",6
"desplegará",6
"devolución",6
"didáctico",6
"dignificar",6
"dinamizar",6
"dirección",6
"dirigirá",6
"discriminacion",6
"disparo",6
"dispuesta",6
"docent",6
"dure",6
"económicament",6
"eficac",6
"ejecutan",6
"ejercerán",6
"electrificación",6
"elegidosa",6
"elegirán",6
"eliminar",6
"embera",6
"emitir",6
"emocion",6
"empoderamiento",6
"encaminada",6
"encargará",6
"encauzar",6
"enmarcada",6
"entend",6
"entregar",6
"entrenamiento",6
"enviará",6
"episcop",6
"época",6
"error",6
"escrita",6
"escuchado",6
"esencialment",6
"eslabon",6
"espiritual",6
"establecen",6
"estableció",6
"estilo",6
"estimulan",6
"estricta",6
"estructurado",6
"estudiant",6
"eventual",6
"eviten",6
"exactitud",6
"exento",6
"exiliada",6
"exitosa",6
"expresion",6
"extenderá",6
"extrajudici",6
"facilidad",6
"facilit",6
"fallecimiento",6
"fila",6
"financiado",6
"físico",6
"flagelo",6
"focalización",6
"forjar",6
"formalizado",6
"formen",6
"formulará",6
"fortalecida",6
"fortalezca",6
"fortuito",6
"forzosament",6
"fosa",6
"frágile",6
"fundamenta",6
"fundamentada",6
"gratuidad",6
"gratuito",6
"guardia",6
"habilitar",6
"habita",6
"hídrico",6
"holandé",6
"humanismo",6
"identifica",6
"identificarán",6
"imaginario",6
"impactar",6
"improductiva",6
"imputacion",6
"inaplicación",6
"incapacidad",6
"incida",6
"incorporado",6
"incorporando",6
"incursion",6
"individualizada",6
"inembarg",6
"informando",6
"informen",6
"inhabilidad",6
"inhabilitará",6
"inmediato",6
"inscrito",6
"inspirar",6
"intang",6
"integralment",6
"intensidad",6
"intensificación",6
"intercambiar",6
"interinstitucional",6
"internet",6
"interpretacion",6
"interpretar",6
"intersectori",6
"intrafamiliar",6
"investigará",6
"investigativa",6
"investigativo",6
"invitan",6
"involucramiento",6
"involuntario",6
"irrumpan",6
"jamá",6
"jerarquía",6
"judicialment",6
"jurídicament",6
"jurisdiccional",6
"juzgado",6
"kit",6
"larga",6
"leccion",6
"leve",6
"limitará",6
"lógica",6
"logr",6
"luz",6
"magistratura",6
"mancomunado",6
"manifestant",6
"manifestar",6
"marcado",6
"marginada",6
"matric",6
"medicina",6
"medición",6
"merecen",6
"metodológico",6
"miedo",6
"minería",6
"minimizar",6
"minoría",6
"móvil",6
"multicaus",6
"multicultur",6
"multilateral",6
"multipartidaria",6
"necesitada",6
"negativo",6
"nimd",6
"nombrar",6
"noticia",6
"nuevament",6
"nukak",6
"obedec",6
"obligada",6
"obligatoria",6
"ocupan",6
"ocurra",6
"omisión",6
"oper",6
"operativa",6
"operativo",6
"opinion",6
"opositora",6
"optar",6
"opten",6
"oral",6
"pago",6
"paradigma",6
"parqu",6
"pasarán",6
"pecuniaria",6
"permanecen",6
"peso",6
"pisda",6
"planta",6
"plurianu",6
"pobr",6
"podrían",6
"ponerlo",6
"popularment",6
"poseído",6
"posibiliten",6
"postulación",6
"pre",6
"precursor",6
"preescolar",6
"prensa",6
"presentarán",6
"prestar",6
"pretenda",6
"prevalencia",6
"preventiva",6
"primará",6
"prioricen",6
"prioritario",6
"prioriza",6
"privativa",6
"privilegiando",6
"procurará",6
"productividad",6
"produzcan",6
"proferirá",6
"profiera",6
"promocionen",6
"promotoresa",6
"promovido",6
"propend",6
"propiciando",6
"propongan",6
"propuesto",6
"proscribiendo",6
"protagónico",6
"protagonismo",6
"proveerá",6
"puntual",6
"quién",6
"racial",6
"rápido",6
"realizando",6
"reasentamiento",6
"recolect",6
"recomendará",6
"reconocen",6
"reconstruir",6
"recuperada",6
"redencion",6
"reembols",6
"referenciado",6
"reflej",6
"reflejen",6
"reflexionar",6
"reforestación",6
"refugiado",6
"registrada",6
"regulan",6
"regularizando",6
"regulen",6
"religioso",6
"remunerada",6
"rendir",6
"repararlo",6
"reparars",6
"repetir",6
"resarcir",6
"residual",6
"respetaremo",6
"responden",6
"restaurars",6
"restrictivo",6
"reunirs",6
"revictimización",6
"riguroso",6
"río",6
"roja",6
"rol",6
"rompa",6
"salido",6
"satisfaga",6
"seccional",6
"semestralment",6
"sesenta",6
"sesion",6
"silencio",6
"silvopastoril",6
"simultáneament",6
"sirva",6
"sirvan",6
"soberana",6
"socialment",6
"sólida",6
"subordinación",6
"subrogado",6
"subsidiado",6
"subsistencia",6
"suficientement",6
"sufragant",6
"sufrido",6
"superintendencia",6
"supervisará",6
"supongan",6
"supremo",6
"surgimiento",6
"suscept",6
"suspend",6
"temporalidad",6
"tentativa",6
"terrestr",6
"titulación",6
"tomado",6
"trabajará",6
"tradicionalment",6
"tramitado",6
"transformador",6
"tratada",6
"tribunal",6
"uaf",6
"umbral",6
"unasur",6
"unodc",6
"urgent",6
"usuaria",6
"usuario",6
"vaya",6
"vean",6
"vejez",6
"verifiqu",6
"vincular",6
"visita",6
"vivan",6
"vivido",6
"voce",6
"voz",6
"zonificación",6
"abra",5
"accedido",5
"acept",5
"acontecimiento",5
"adecuarán",5
"administr",5
"adoptado",5
"aeronav",5
"afro",5
"air",5
"ajena",5
"alcanzarla",5
"allá",5
"almacenado",5
"amnistiada",5
"ampliado",5
"analizada",5
"anula",5
"anunci",5
"apreci",5
"aprehensión",5
"art",5
"asign",5
"asignada",5
"atacar",5
"atraso",5
"austeridad",5
"ayudando",5
"beneficiada",5
"breve",5
"carretera",5
"ciento",5
"circulación",5
"clase",5
"comercializar",5
"comparecencia",5
"complement",5
"complementado",5
"comunicar",5
"comunicativa",5
"concepcion",5
"concierto",5
"concluyeran",5
"concurrent",5
"conozca",5
"consignada",5
"constituirán",5
"consultada",5
"contando",5
"contengan",5
"continúa",5
"continuidad",5
"controlar",5
"convertirs",5
"convocarán",5
"córdoba",5
"cualificado",5
"cuarto",5
"cuestion",5
"cuestión",5
"culminación",5
"cumbr",5
"cumplirá",5
"década",5
"decena",5
"definiendo",5
"delimitar",5
"denominación",5
"dependiendo",5
"depositará",5
"desastr",5
"desproporcionado",5
"destinada",5
"destinará",5
"determinacion",5
"dia",5
"difícil",5
"dimensión",5
"dinero",5
"directiva",5
"discusion",5
"disponga",5
"distancia",5
"distrito",5
"dotado",5
"ejecuta",5
"ejecutará",5
"ejemplar",5
"enfrentamiento",5
"entenderán",5
"entendida",5
"entero",5
"entrevista",5
"enunciación",5
"estabilidad",5
"étnicament",5
"examinar",5
"exist",5
"expida",5
"expresado",5
"extinguir",5
"extinguirá",5
"facilitan",5
"facilitando",5
"fallo",5
"fijarán",5
"firman",5
"fórmula",5
"futura",5
"generalment",5
"genere",5
"habilidad",5
"habitu",5
"humberto",5
"idóneo",5
"imper",5
"implementado",5
"implicada",5
"implicará",5
"impongan",5
"imputada",5
"incidir",5
"indicar",5
"indicativo",5
"índole",5
"indultado",5
"inician",5
"inicien",5
"interconectado",5
"invitada",5
"ituango",5
"judicatura",5
"justificación",5
"kilómetro",5
"latinoamericano",5
"lenguaj",5
"lleve",5
"logra",5
"manifiestan",5
"mano",5
"manteniendo",5
"mapiripán",5
"margen",5
"márquez",5
"materialización",5
"merecedora",5
"modificacion",5
"muerto",5
"necesariament",5
"necesita",5
"objetiva",5
"ocasion",5
"ofrecerá",5
"olvidar",5
"operacional",5
"original",5
"otorguen",5
"padecido",5
"pasó",5
"peligro",5
"penitenciario",5
"pieza",5
"plenario",5
"porten",5
"posesión",5
"preferiblement",5
"prelación",5
"presumen",5
"primaria",5
"privativo",5
"proferir",5
"programación",5
"programática",5
"pronunciars",5
"propaganda",5
"proscripción",5
"próximo",5
"pudieran",5
"quedará",5
"querido",5
"ratifica",5
"ratificar",5
"reactivar",5
"reciban",5
"recomendar",5
"reducido",5
"refleja",5
"relevancia",5
"rendirá",5
"reorganiza",5
"representen",5
"requerirán",5
"resident",5
"resolverá",5
"responderá",5
"resulta",5
"rotatorio",5
"sanitaria",5
"satisfacen",5
"seno",5
"sesionar",5
"siglo",5
"sistematización",5
"socialización",5
"solicitado",5
"soportado",5
"sostenimiento",5
"subrayando",5
"sucedido",5
"suecia",5
"suministra",5
"suministrar",5
"suministren",5
"supondrá",5
"suscribir",5
"suscrita",5
"suspendido",5
"terciaria",5
"tragedia",5
"tratando",5
"trato",5
"tropa",5
"tumaco",5
"última",5
"unilater",5
"universal",5
"usar",5
"validación",5
"vehículo",5
"abierto",4
"abolladura",4
"absuelto",4
"acatan",4
"acces",4
"accesorio",4
"acepten",4
"acogida",4
"acogido",4
"acondicionada",4
"acordar",4
"acreditada",4
"acrediten",4
"actuaremo",4
"afecten",4
"alcancen",4
"alfanumérico",4
"almacenada",4
"amnistia",4
"analizará",4
"anhelo",4
"aplicada",4
"aplicando",4
"aprobatoria",4
"aproximada",4
"aquel",4
"arauca",4
"archivan",4
"arrojó",4
"articulada",4
"aseo",4
"atiend",4
"aula",4
"autorizada",4
"baño",4
"barra",4
"basará",4
"bucaramanga",4
"busquen",4
"calibr",4
"calumnia",4
"caño",4
"caquetá",4
"carta",4
"carter",4
"cesar",4
"clientelismo",4
"cobijará",4
"comparezcan",4
"comunicacional",4
"conciudadano",4
"concurrencia",4
"conexión",4
"confesion",4
"confirmación",4
"consistent",4
"const",4
"consta",4
"constituirs",4
"constituya",4
"constreñimiento",4
"consultado",4
"consumiremo",4
"contraída",4
"conversación",4
"coordina",4
"corregimiento",4
"cuándo",4
"cubana",4
"cuidaremo",4
"culto",4
"cupo",4
"cursa",4
"custodio",4
"dañar",4
"dañaremo",4
"debieron",4
"debilidad",4
"decidido",4
"deducir",4
"deliberada",4
"depositario",4
"descripcion",4
"descriptivo",4
"designando",4
"desplegado",4
"detenido",4
"deteriorado",4
"diaria",4
"directric",4
"distingo",4
"distribuyen",4
"divergencia",4
"dobl",4
"elabora",4
"emisión",4
"encarga",4
"encontraban",4
"enfatizando",4
"entonc",4
"entorno",4
"entregada",4
"envío",4
"estrecha",4
"estricto",4
"etiqueta",4
"evalúa",4
"exaltando",4
"excepcional",4
"excluido",4
"exig",4
"existiera",4
"expedido",4
"expedirá",4
"explosiva",4
"extinga",4
"exudado",4
"falsedad",4
"fiel",4
"florencia",4
"fomentará",4
"fortalezcan",4
"funciona",4
"fundada",4
"habilitada",4
"hecha",4
"históricament",4
"honor",4
"horizontal",4
"humild",4
"hundimiento",4
"identificatorio",4
"idónea",4
"impedimento",4
"impid",4
"incompleta",4
"incondicion",4
"incumpla",4
"indicarán",4
"indiquen",4
"indivis",4
"indultar",4
"informático",4
"ingresa",4
"injuria",4
"injustificada",4
"intencionalment",4
"interdependient",4
"interferir",4
"investigando",4
"irá",4
"irrelevant",4
"jorg",4
"laurel",4
"lazo",4
"liberación",4
"licencia",4
"limitado",4
"llega",4
"lleva",4
"manipular",4
"materialic",4
"medellín",4
"mención",4
"minuta",4
"modificada",4
"moe",4
"motivación",4
"movilizacion",4
"neutralización",4
"normalizacion",4
"novedad",4
"obligándos",4
"observado",4
"observadora",4
"observar",4
"oei",4
"opera",4
"origin",4
"otorgu",4
"oxidación",4
"pedir",4
"pertenecen",4
"planear",4
"planilla",4
"plasmado",4
"pnud",4
"popayán",4
"porcentaj",4
"portan",4
"portar",4
"posea",4
"poseedor",4
"posicionamiento",4
"posteriorment",4
"precisando",4
"preferentement",4
"preliminar",4
"prepara",4
"presta",4
"presum",4
"proceda",4
"proceden",4
"procurando",4
"procurar",4
"procurars",4
"progreso",4
"proliferación",4
"proponga",4
"proporcion",4
"proporciona",4
"prorrogado",4
"psicológica",4
"pudiera",4
"puso",4
"queda",4
"quibdó",4
"rajadura",4
"realizars",4
"recopilación",4
"redacción",4
"regalía",4
"regirs",4
"registra",4
"regulado",4
"rehusaran",4
"reingresar",4
"reiterada",4
"reiteran",4
"religión",4
"rendirán",4
"reporta",4
"reportan",4
"republica",4
"restablec",4
"restringida",4
"restringido",4
"resultant",4
"revisado",4
"revocará",4
"revocatoria",4
"rige",4
"rtvc",4
"secreto",4
"sedición",4
"seguidament",4
"sentenciada",4
"sexista",4
"signo",4
"sindicato",4
"sugier",4
"suministrarán",4
"suscrib",4
"suscriban",4
"suscripción",4
"sustituya",4
"tolima",4
"toman",4
"traje",4
"transgredir",4
"transitan",4
"transitoriament",4
"transmit",4
"transportada",4
"transportado",4
"ubica",4
"uniform",4
"universalment",4
"utilidad",4
"utilizando",4
"utilizaremo",4
"validez",4
"valledupar",4
"variado",4
"vehicular",4
"venido",4
"vertical",4
"villavicencio",4
"violar",4
"violen",4
"votacion",4
"abandonaron",3
"abarca",3
"abord",3
"abordado",3
"aborden",3
"absolución",3
"absolutoria",3
"absolverla",3
"absorb",3
"absorción",3
"acaten",3
"accionista",3
"acelerarán",3
"aceptará",3
"acerquen",3
"aclaracion",3
"acogerá",3
"acogiendo",3
"acojan",3
"acompañando",3
"acompañará",3
"acompañaran",3
"acordándos",3
"acordará",3
"acordemo",3
"acordó",3
"acredit",3
"acreedora",3
"actualic",3
"actualidad",3
"actualizada",3
"actualizará",3
"actuó",3
"acueducto",3
"acumulará",3
"adapten",3
"adecuarla",3
"adelantando",3
"adelantars",3
"adición",3
"adiestramiento",3
"administracion",3
"administradora",3
"administren",3
"admis",3
"adoptars",3
"adoptó",3
"adscritosa",3
"aducir",3
"adversario",3
"adviertan",3
"afectadosa",3
"afectará",3
"afectarán",3
"afiliars",3
"afinidad",3
"afirma",3
"afrocolombiano",3
"afrontan",3
"agradecemo",3
"agraviant",3
"agresión",3
"agroecología",3
"agroecológica",3
"ahorro",3
"ajusta",3
"ajustando",3
"ajustará",3
"ajustarlo",3
"ajustars",3
"ajusten",3
"aledaño",3
"alegu",3
"alejada",3
"alemania",3
"alentamo",3
"alentando",3
"alert",3
"alimentado",3
"alimentar",3
"alimentarán",3
"alimentario",3
"allegarán",3
"alsacia",3
"alterando",3
"alzada",3
"amapola",3
"ambo",3
"amenazar",3
"americano",3
"amistosa",3
"amnistiar",3
"amnistiarán",3
"amplí",3
"amplía",3
"ampliamo",3
"ampliando",3
"ampliarán",3
"analizado",3
"análoga",3
"ancestr",3
"andes",3
"animal",3
"aniquilamiento",3
"anteced",3
"antelación",3
"anteponen",3
"anti",3
"antv",3
"anulación",3
"aparcera",3
"aparec",3
"aparejada",3
"apart",3
"apelant",3
"aportarl",3
"apoyars",3
"aprendida",3
"aprobaran",3
"aprobars",3
"apropiará",3
"apuntalado",3
"apuntar",3
"apuntarán",3
"armónica",3
